Data,Nível,Taxa Chuva (mm/h),Chuva Acum. Dia (mm),Temp (ºC),umidade_2m,velocidade_vento
2024-05-14 04:00:00,2.84,,4.0,14.6,22.5,45.0
2024-05-14 05:00:00,2.91,,4.4,14.1,23.7,42.0
2024-05-14 06:00:00,2.96,,4.6,13.8,26.9,37.0
2024-05-14 07:00:00,3.03,,4.8,13.6,28.8,34.0
2024-05-14 08:00:00,3.09,,5.2,13.6,26.8,32.0
2024-05-14 09:00:00,3.13,,5.6,13.9,25.4,30.0
,,,,,,
2024-05-14 10:00:00,3.16,,5.6,14.3,26.0,28.0
2024-05-14 11:00:00,3.21,,5.8,14.6,23.3,27.0
2024-05-14 12:00:00,3.25,,6.0,14.6,27.1,24.0
2024-05-14 13:00:00,3.3,,6.2,15.4,24.6,24.0
2024-05-14 14:00:00,3.32,,6.2,16.3,23.4,29.0
2024-05-14 15:00:00,3.35,,6.2,17.2,21.2,33.0
2024-05-14 16:00:00,3.39,,6.2,17.2,21.1,34.0
2024-05-14 17:00:00,3.4,,6.2,16.9,22.9,35.0
2024-05-14 18:00:00,3.43,,6.2,16.6,25.0,31.0
2024-05-14 19:00:00,3.45,,6.2,16.3,25.8,30.0
2024-05-14 20:00:00,3.47,,6.2,15.8,22.8,33.0
2024-05-14 21:00:00,3.47,,6.4,15.5,21.4,36.0
2024-05-14 22:00:00,3.47,,6.4,15.3,21.6,42.0
2024-05-14 23:00:00,3.48,,6.4,15.2,20.8,46.0
,,,,,17.7,49.0
,,,,,19.1,50.0
,,,,,19.6,48.0
,,,,,20.8,47.0
,,,,,22.5,45.0
,,,,,23.7,42.0
,,,,,26.9,37.0
,,,,,28.8,34.0
,,,,,26.8,32.0
,,,,,25.4,30.0
,,,,,26.0,28.0
,,,,,23.3,27.0
,,,,,27.1,24.0
,,,,,24.6,24.0
,,,,,23.4,29.0
,,,,,,
,,,,,21.2,33.0
,,,,,21.1,34.0
,,,,,22.9,35.0
,,,,,25.0,31.0
,,,,,25.8,30.0
,,,,,22.8,33.0
,,,,,21.4,36.0
,,,,,21.6,42.0
,,,,,20.8,46.0
,,,,,,
2024-05-15 00:00:00,3.5,,6.4,15.2,21.3,49.0
2024-05-15 01:00:00,3.5,,0.0,15.2,22.1,50.0
2024-05-15 02:00:00,3.51,,0.0,14.6,20.8,51.0
2024-05-15 03:00:00,3.5,,0.0,13.7,23.3,48.0
2024-05-15 04:00:00,3.5,,0.0,13.3,24.6,45.0
2024-05-15 05:00:00,3.51,,0.0,12.9,25.7,43.0
2024-05-15 06:00:00,3.49,,0.0,11.8,28.1,40.0
2024-05-15 07:00:00,3.48,,0.0,10.9,30.4,34.0
2024-05-15 08:00:00,3.51,,0.0,11.1,32.9,30.0
2024-05-15 09:00:00,3.41,,0.0,11.6,32.8,27.0
2024-05-15 10:00:00,3.39,,0.0,12.9,32.3,26.0
2024-05-15 11:00:00,3.34,,0.0,14.6,29.4,28.0
2024-05-15 12:00:00,3.3,,0.0,16.5,29.1,28.0
2024-05-15 13:00:00,3.19,,0.0,17.6,31.5,27.0
2024-05-15 14:00:00,3.12,,0.0,18.3,27.2,31.0
2024-05-15 15:00:00,3.06,,0.0,19.2,23.6,32.0
2024-05-15 16:00:00,3.03,,0.0,18.4,21.1,34.0
2024-05-15 17:00:00,3.08,,0.0,17.6,17.7,37.0
2024-05-15 18:00:00,3.14,,0.0,16.2,13.0,41.0
2024-05-15 19:00:00,3.15,,0.0,15.1,10.6,45.0
2024-05-15 20:00:00,3.12,,0.0,14.3,11.8,48.0
2024-05-15 21:00:00,3.13,,0.0,14.0,15.9,47.0
2024-05-15 22:00:00,3.08,,0.0,13.9,21.3,47.0
2024-05-15 23:00:00,3.03,,0.0,13.8,21.3,49.0
2024-05-16 00:00:00,2.98,,0.0,13.6,23.5,50.0
2024-05-16 01:00:00,2.97,,0.0,12.9,24.4,51.0
2024-05-16 02:00:00,2.95,,0.0,12.5,23.6,50.0
2024-05-16 03:00:00,2.92,,0.0,12.5,24.5,47.0
2024-05-16 04:00:00,2.91,,0.2,12.5,26.3,42.0
,,,,,,
2024-05-16 05:00:00,2.89,,0.2,12.7,26.6,39.0
2024-05-16 06:00:00,2.87,,0.4,12.8,27.4,36.0
2024-05-16 07:00:00,2.85,,0.4,13.0,28.1,33.0
2024-05-16 08:00:00,2.82,,0.4,13.2,29.1,29.0
2024-05-16 09:00:00,2.8,,0.4,13.5,29.6,26.0
2024-05-16 10:00:00,2.78,,0.4,13.7,27.8,27.0
2024-05-16 11:00:00,2.77,,0.4,14.2,27.3,27.0
2024-05-16 12:00:00,2.74,,0.4,14.8,27.4,27.0
2024-05-16 13:00:00,2.73,,0.6,14.9,25.2,26.0
2024-05-16 14:00:00,2.73,,0.6,15.0,20.5,33.0
2024-05-16 15:00:00,2.72,,0.6,15.7,13.7,50.0
2024-05-16 16:00:00,2.7,,0.6,16.2,7.8,54.0
2024-05-16 17:00:00,2.69,,0.6,16.4,6.2,60.0
2024-05-16 18:00:00,2.68,,0.6,16.4,13.5,61.0
2024-05-16 19:00:00,2.68,,0.6,16.3,19.5,52.0
2024-05-16 20:00:00,2.66,,0.6,16.3,16.3,51.0
2024-05-16 21:00:00,2.65,,0.6,16.0,13.4,55.0
2024-05-16 22:00:00,2.64,,0.6,16.0,10.1,62.0
2024-05-16 23:00:00,2.63,,0.6,16.1,11.6,65.0
2024-05-17 00:00:00,2.62,,0.8,16.1,12.7,67.0
2024-05-17 01:00:00,2.61,,0.0,16.1,13.8,69.0
2024-05-17 02:00:00,2.64,,0.0,16.2,14.5,67.0
2024-05-17 03:00:00,2.63,,0.0,16.2,16.6,65.0
2024-05-17 04:00:00,2.62,,0.4,16.4,19.9,60.0
2024-05-17 05:00:00,2.67,,0.8,16.3,19.6,55.0
2024-05-17 06:00:00,2.65,,0.8,16.2,20.5,50.0
2024-05-17 07:00:00,2.62,,1.0,16.2,18.4,52.0
2024-05-17 08:00:00,2.55,,1.0,16.4,18.0,47.0
2024-05-17 09:00:00,2.54,,1.0,16.8,15.8,48.0
,,,,,,
2024-05-17 10:00:00,2.52,,1.0,17.2,14.2,54.0
2024-05-17 11:00:00,2.52,,1.0,17.8,15.0,50.0
2024-05-17 12:00:00,2.51,,1.2,18.3,13.7,53.0
2024-05-17 13:00:00,2.53,,1.8,18.3,15.7,62.0
2024-05-17 14:00:00,2.53,,3.0,18.3,13.2,60.0
2024-05-17 15:00:00,2.49,,3.4,19.0,10.7,65.0
2024-05-17 16:00:00,2.5,,3.6,19.1,6.5,75.0
2024-05-17 17:00:00,2.52,,3.8,19.0,6.6,81.0
2024-05-17 18:00:00,2.52,,3.8,19.3,6.3,87.0
2024-05-17 19:00:00,2.53,,3.8,19.3,5.6,92.0
2024-05-17 20:00:00,2.53,,6.0,19.1,6.2,94.0
2024-05-17 21:00:00,2.58,,6.2,18.4,7.0,95.0
2024-05-17 22:00:00,2.61,,6.2,17.9,6.4,96.0
2024-05-17 23:00:00,2.7,,13.2,17.4,5.0,98.0
2024-05-18 00:00:00,2.74,,14.8,17.2,6.6,99.0
2024-05-18 01:00:00,2.83,,2.0,17.1,7.2,98.0
2024-05-18 02:00:00,2.83,,30.2,16.6,3.6,93.0
2024-05-18 03:00:00,3.51,,33.4,16.4,4.1,88.0
2024-05-18 04:00:00,3.81,,33.4,16.4,6.4,80.0
2024-05-18 05:00:00,4.01,,33.4,16.2,6.3,72.0
2024-05-18 06:00:00,4.2,,36.2,15.9,7.1,63.0
2024-05-18 07:00:00,4.39,,41.4,15.8,6.9,56.0
2024-05-18 08:00:00,4.47,,43.2,15.7,6.7,53.0
2024-05-18 09:00:00,4.55,,44.8,15.6,14.0,86.0
2024-05-18 10:00:00,4.77,,65.8,15.4,10.6,69.0
2024-05-18 11:00:00,5.13,,81.6,15.2,7.1,73.0
2024-05-18 12:00:00,5.62,,87.4,15.1,8.4,67.0
2024-05-18 13:00:00,5.96,,89.8,15.2,9.8,62.0
2024-05-18 14:00:00,6.29,,92.6,14.9,7.4,62.0
,,,,,,
2024-05-18 15:00:00,6.53,,95.4,14.7,8.6,71.0
2024-05-18 16:00:00,6.72,,104.8,14.6,10.4,79.0
2024-05-18 17:00:00,6.93,,112.0,14.3,9.3,80.0
2024-05-18 18:00:00,7.13,,117.2,14.4,8.0,83.0
2024-05-18 19:00:00,7.35,,126.0,14.2,5.5,87.0
2024-05-18 20:00:00,7.58,,131.2,14.1,6.0,91.0
2024-05-18 21:00:00,7.79,,137.2,13.9,6.1,95.0
2024-05-18 22:00:00,8.0,,147.4,13.2,6.8,97.0
2024-05-18 23:00:00,8.17,,150.2,13.4,5.8,97.0
2024-05-19 11:00:00,8.88,3.6,8.8,13.9,5.6,98.0
2024-05-19 12:00:00,8.83,4.8,9.0,14.3,6.6,97.0
2024-05-19 13:00:00,8.8,0.0,9.2,15.2,6.1,92.0
2024-05-19 14:00:00,8.74,5.2,9.2,15.6,6.0,85.0
2024-05-19 15:00:00,8.7,0.0,9.2,15.9,7.2,77.0
2024-05-19 16:00:00,8.65,1.4,9.2,16.0,6.8,72.0
2024-05-19 17:00:00,8.61,0.0,9.2,15.8,8.9,70.0
2024-05-19 18:00:00,8.56,0.0,9.2,15.8,10.2,68.0
2024-05-19 19:00:00,8.51,0.0,9.2,15.6,14.8,84.0
2024-05-19 20:00:00,8.47,0.0,9.2,15.6,8.8,82.0
2024-05-19 21:00:00,8.42,0.0,9.2,15.6,8.6,86.0
2024-05-19 22:00:00,8.37,0.0,9.2,15.6,6.9,83.0
2024-05-19 23:00:00,8.33,0.0,9.4,15.6,6.6,77.0
2024-05-20 00:00:00,8.28,0.0,9.4,15.4,5.4,72.0
2024-05-20 01:00:00,8.24,0.0,0.0,15.4,8.1,70.0
2024-05-20 02:00:00,8.2,0.0,0.0,14.7,8.4,75.0
2024-05-20 03:00:00,8.17,0.0,0.0,14.6,6.5,83.0
2024-05-20 04:00:00,8.12,0.0,0.0,14.4,6.9,87.0
,,,,,,
2024-05-20 05:00:00,8.09,0.0,0.0,14.4,6.5,89.0
2024-05-20 06:00:00,8.05,0.0,0.0,14.1,7.4,90.0
2024-05-20 07:00:00,8.03,0.0,0.0,13.4,9.6,90.0
2024-05-20 08:00:00,8.01,0.0,0.0,13.2,10.2,86.0
2024-05-20 09:00:00,7.97,0.0,0.0,14.0,11.6,90.0
2024-05-20 10:00:00,7.91,0.0,0.0,14.8,12.6,91.0
2024-05-20 11:00:00,7.98,0.0,0.0,15.1,13.0,92.0
2024-05-20 12:00:00,7.91,0.0,0.0,15.8,15.1,90.0
2024-05-20 13:00:00,7.73,0.0,0.0,16.7,13.4,86.0
2024-05-20 14:00:00,7.67,0.0,0.0,17.9,15.0,80.0
2024-05-20 15:00:00,7.58,0.0,0.0,18.4,15.9,74.0
2024-05-20 16:00:00,7.52,0.0,0.0,19.1,16.9,67.0
2024-05-20 17:00:00,7.49,0.0,0.0,18.7,17.9,59.0
2024-05-20 18:00:00,7.55,0.0,0.0,15.3,19.4,52.0
2024-05-20 19:00:00,7.55,0.0,0.0,13.7,20.7,52.0
2024-05-20 20:00:00,7.52,0.0,0.0,12.7,20.6,43.0
2024-05-20 21:00:00,7.51,0.0,0.0,12.1,22.1,41.0
2024-05-20 22:00:00,7.49,0.0,0.0,11.7,24.3,40.0
2024-05-20 23:00:00,7.48,0.0,0.0,11.2,23.1,37.0
2024-05-21 00:00:00,7.46,0.0,0.0,11.0,22.5,42.0
2024-05-21 01:00:00,7.43,0.0,0.0,11.2,23.4,43.0
2024-05-21 02:00:00,7.41,0.0,0.0,11.2,23.1,44.0
2024-05-21 03:00:00,7.38,0.0,0.0,10.9,23.5,44.0
2024-05-21 04:00:00,7.36,0.0,0.0,10.7,25.1,43.0
2024-05-21 05:00:00,7.34,0.0,0.0,10.6,24.5,44.0
2024-05-21 06:00:00,7.31,0.0,0.0,10.7,22.0,47.0
2024-05-21 07:00:00,7.28,0.0,0.0,10.5,22.9,52.0
2024-05-21 08:00:00,7.25,0.0,0.0,10.6,24.9,52.0
2024-05-21 09:00:00,7.23,0.0,0.0,11.4,14.5,81.0
,,,,,,
2024-05-21 10:00:00,7.17,0.0,0.0,13.1,18.9,75.0
2024-05-21 11:00:00,7.13,0.0,0.0,14.1,20.5,74.0
2024-05-21 12:00:00,7.1,0.0,0.0,15.3,21.2,76.0
2024-05-21 13:00:00,7.05,0.0,0.0,16.6,21.3,73.0
2024-05-21 14:00:00,7.01,0.0,0.0,17.9,20.7,71.0
2024-05-21 15:00:00,6.97,0.0,0.0,18.2,20.6,66.0
2024-05-21 16:00:00,6.94,0.0,0.0,18.1,20.6,61.0
2024-05-21 17:00:00,6.9,0.0,0.0,18.0,20.0,55.0
2024-05-21 18:00:00,6.87,0.0,0.0,17.4,17.9,56.0
2024-05-21 19:00:00,6.84,0.0,0.0,16.9,18.3,52.0
2024-05-21 20:00:00,6.79,0.0,0.0,16.8,17.9,82.0
2024-05-21 21:00:00,6.74,0.0,0.0,16.6,10.2,83.0
2024-05-21 22:00:00,6.69,0.0,0.0,16.6,8.6,81.0
2024-05-21 23:00:00,6.65,0.0,0.0,16.4,12.6,80.0
,,,,,16.9,86.0
,,,,,14.3,89.0
,,,,,14.0,92.0
,,,,,13.9,92.0
,,,,,14.9,91.0
,,,,,15.8,90.0
,,,,,16.5,89.0
,,,,,16.4,90.0
,,,,,17.4,91.0
,,,,,15.8,87.0
,,,,,17.0,86.0
,,,,,16.2,86.0
,,,,,15.8,86.0
,,,,,16.2,85.0
,,,,,18.0,81.0
,,,,,,
,,,,,18.0,78.0
,,,,,17.4,71.0
,,,,,17.9,65.0
,,,,,17.3,60.0
,,,,,16.4,55.0
,,,,,15.2,51.0
,,,,,14.1,54.0
,,,,,13.5,52.0
,,,,,11.2,51.0
,,,,,,
2024-05-22 00:00:00,6.6,0.0,0.0,16.4,16.9,86.0
2024-05-22 01:00:00,6.55,0.0,0.0,16.3,14.3,89.0
2024-05-22 02:00:00,6.5,0.0,0.0,16.2,14.0,92.0
2024-05-22 03:00:00,6.45,0.0,0.0,16.1,13.9,92.0
2024-05-22 04:00:00,6.4,0.0,0.0,15.9,14.9,91.0
2024-05-22 05:00:00,6.34,0.0,0.0,16.0,15.8,90.0
2024-05-22 06:00:00,6.28,0.0,0.0,15.9,16.5,89.0
2024-05-22 07:00:00,6.24,0.0,0.2,15.9,16.4,90.0
2024-05-22 08:00:00,6.18,0.0,0.2,16.2,17.4,91.0
2024-05-22 09:00:00,6.1,0.0,0.2,16.9,15.8,87.0
2024-05-22 10:00:00,6.03,0.0,0.2,17.6,17.0,86.0
2024-05-22 11:00:00,5.97,0.0,0.2,18.4,16.2,86.0
2024-05-22 12:00:00,5.89,0.0,0.2,19.1,15.8,86.0
2024-05-22 13:00:00,5.79,0.0,0.2,20.3,16.2,85.0
2024-05-22 14:00:00,5.68,0.0,0.2,21.3,18.0,81.0
2024-05-22 15:00:00,5.6,0.0,0.2,22.0,18.0,78.0
2024-05-22 16:00:00,5.53,0.0,0.2,21.8,17.4,71.0
2024-05-22 17:00:00,5.51,0.0,0.2,21.3,17.9,65.0
2024-05-22 18:00:00,5.52,0.0,0.2,19.7,17.3,60.0
2024-05-22 19:00:00,5.47,0.0,0.2,18.6,16.4,55.0
2024-05-22 20:00:00,5.42,0.0,0.2,17.8,15.2,51.0
2024-05-22 21:00:00,5.36,0.0,0.2,17.6,14.1,54.0
2024-05-22 22:00:00,5.32,0.0,0.2,17.7,13.5,52.0
2024-05-22 23:00:00,5.26,0.0,0.2,17.7,11.2,51.0
2024-05-23 00:00:00,5.22,0.0,0.2,17.8,8.9,50.0
2024-05-23 01:00:00,5.18,0.0,0.0,17.8,6.6,54.0
2024-05-23 02:00:00,5.14,0.0,0.0,17.7,4.2,69.0
2024-05-23 03:00:00,5.11,0.0,0.0,17.6,5.5,75.0
2024-05-23 04:00:00,5.09,0.0,0.0,17.7,7.2,78.0
,,,,,,
2024-05-23 05:00:00,5.07,0.0,0.0,17.7,6.5,81.0
2024-05-23 06:00:00,5.05,0.0,0.0,17.8,7.6,84.0
2024-05-23 07:00:00,5.03,0.0,0.0,17.9,8.4,87.0
2024-05-23 08:00:00,5.02,0.0,0.0,18.2,8.6,90.0
2024-05-23 09:00:00,5.02,0.0,0.0,18.8,8.4,89.0
2024-05-23 10:00:00,5.01,0.0,0.0,19.8,10.0,89.0
2024-05-23 11:00:00,4.99,0.0,0.0,21.1,11.7,88.0
2024-05-23 12:00:00,5.0,0.0,0.0,22.4,11.8,85.0
2024-05-23 13:00:00,4.97,0.0,0.0,24.0,8.0,83.0
2024-05-23 14:00:00,4.95,0.0,0.0,25.7,7.6,79.0
2024-05-23 15:00:00,4.85,0.0,0.0,27.5,10.9,74.0
2024-05-23 16:00:00,4.87,0.0,0.0,27.4,12.7,70.0
2024-05-23 17:00:00,4.99,0.0,0.0,25.4,13.1,68.0
2024-05-23 18:00:00,5.06,0.0,0.0,23.9,14.8,64.0
2024-05-23 19:00:00,5.05,0.0,0.0,23.2,15.8,58.0
2024-05-23 20:00:00,5.08,0.0,0.0,22.8,15.1,54.0
2024-05-23 21:00:00,5.06,0.0,0.0,22.6,15.8,49.0
2024-05-23 22:00:00,5.09,32.6,4.0,20.6,15.6,50.0
2024-05-23 23:00:00,5.29,3.4,27.6,19.0,16.4,49.0
2024-05-24 00:00:00,5.47,0.8,31.0,18.7,16.1,53.0
2024-05-24 01:00:00,5.71,0.0,0.6,18.5,7.9,66.0
2024-05-24 02:00:00,5.91,4.6,4.0,18.7,7.4,71.0
2024-05-24 03:00:00,6.15,4.4,10.6,18.4,12.3,80.0
2024-05-24 04:00:00,6.4,1.6,15.6,18.7,8.7,90.0
2024-05-24 05:00:00,6.63,0.0,15.8,18.7,5.1,92.0
2024-05-24 06:00:00,6.84,0.0,15.8,18.5,4.5,95.0
2024-05-24 07:00:00,7.01,0.0,15.8,18.4,5.6,94.0
2024-05-24 08:00:00,7.13,0.0,15.8,18.6,2.4,94.0
2024-05-24 09:00:00,7.25,0.0,15.8,18.9,6.6,94.0
,,,,,,
2024-05-24 10:00:00,7.31,0.0,15.8,19.4,1.8,96.0
2024-05-24 11:00:00,7.34,0.0,15.8,20.3,2.9,95.0
2024-05-24 12:00:00,7.34,0.0,15.8,20.8,5.6,97.0
2024-05-24 13:00:00,7.31,0.0,15.8,21.4,12.2,95.0
2024-05-24 14:00:00,7.27,0.0,15.8,22.7,12.3,86.0
2024-05-24 15:00:00,7.23,0.0,15.8,23.1,13.7,82.0
2024-05-24 16:00:00,7.2,0.0,15.8,22.6,14.5,75.0
2024-05-24 17:00:00,7.22,0.0,15.8,21.8,13.2,69.0
2024-05-24 18:00:00,7.19,0.0,15.8,20.3,10.9,63.0
2024-05-24 19:00:00,7.19,0.0,15.8,19.9,10.4,56.0
2024-05-24 20:00:00,7.14,0.0,15.8,19.3,10.7,52.0
2024-05-24 21:00:00,7.11,0.0,15.8,18.3,6.8,57.0
2024-05-24 22:00:00,7.07,0.0,15.8,17.6,7.6,56.0
2024-05-24 23:00:00,7.01,0.0,15.8,17.1,4.8,55.0
,,,,,17.3,65.0
,,,,,11.8,67.0
,,,,,8.9,73.0
,,,,,9.7,81.0
,,,,,10.2,85.0
,,,,,11.2,87.0
,,,,,12.2,87.0
,,,,,11.7,86.0
,,,,,10.8,85.0
,,,,,18.7,87.0
,,,,,5.7,89.0
,,,,,11.3,89.0
,,,,,13.6,87.0
,,,,,13.9,86.0
,,,,,10.2,84.0
,,,,,,
,,,,,9.5,80.0
,,,,,8.6,76.0
,,,,,7.0,69.0
,,,,,6.6,64.0
,,,,,5.5,64.0
,,,,,5.0,65.0
,,,,,1.5,64.0
,,,,,2.1,63.0
,,,,,9.6,71.0
,,,,,,
2024-05-25 00:00:00,6.98,0.0,15.8,16.3,4.7,55.0
2024-05-25 01:00:00,6.94,0.0,0.0,15.2,3.4,56.0
2024-05-25 02:00:00,6.9,0.0,0.0,14.6,3.1,76.0
2024-05-25 03:00:00,6.87,0.0,0.0,14.2,4.1,69.0
2024-05-25 04:00:00,6.83,0.0,0.0,14.7,7.8,80.0
2024-05-25 05:00:00,6.77,0.0,0.0,14.2,8.7,87.0
2024-05-25 06:00:00,6.74,0.0,0.0,13.7,8.0,88.0
2024-05-25 07:00:00,6.69,0.0,0.0,12.7,9.2,92.0
2024-05-25 08:00:00,6.68,0.0,0.0,12.8,6.8,93.0
2024-05-25 09:00:00,6.63,0.0,0.0,13.7,3.2,92.0
2024-05-25 10:00:00,6.59,0.0,0.0,14.3,1.9,94.0
2024-05-25 11:00:00,6.56,0.0,0.0,14.8,4.3,97.0
2024-05-25 12:00:00,6.47,0.0,0.0,14.8,4.1,98.0
2024-05-25 13:00:00,6.4,0.0,0.0,15.2,1.8,97.0
2024-05-25 14:00:00,6.35,0.0,0.0,16.6,2.6,91.0
2024-05-25 15:00:00,6.4,0.0,0.0,16.0,1.0,86.0
2024-05-25 16:00:00,6.34,0.0,0.0,16.7,2.6,79.0
2024-05-25 17:00:00,6.39,0.0,0.0,15.7,6.8,72.0
2024-05-25 18:00:00,6.37,0.0,0.0,14.1,8.3,68.0
2024-05-25 19:00:00,6.28,0.0,0.0,13.1,8.9,66.0
2024-05-25 20:00:00,6.27,0.0,0.0,13.1,8.8,62.0
2024-05-25 21:00:00,6.24,0.0,0.0,13.1,2.7,67.0
2024-05-25 22:00:00,6.22,0.0,0.0,13.1,14.7,69.0
2024-05-25 23:00:00,6.2,0.0,0.0,12.9,8.4,66.0
2024-05-26 00:00:00,6.18,0.0,0.0,12.9,17.3,65.0
2024-05-26 01:00:00,6.16,0.0,0.0,12.8,11.8,67.0
2024-05-26 02:00:00,6.14,0.0,0.0,12.4,8.9,73.0
2024-05-26 03:00:00,6.12,0.0,0.0,12.3,9.7,81.0
2024-05-26 04:00:00,6.1,0.0,0.0,12.1,10.2,85.0
,,,,,,
2024-05-26 05:00:00,6.07,0.0,0.0,11.9,11.2,87.0
2024-05-26 06:00:00,6.07,0.0,0.0,11.9,12.2,87.0
2024-05-26 07:00:00,6.07,0.0,0.0,11.8,11.7,86.0
2024-05-26 08:00:00,6.04,0.0,0.0,11.9,10.8,85.0
2024-05-26 09:00:00,6.01,0.0,0.0,12.2,18.7,87.0
2024-05-26 10:00:00,6.0,0.0,0.0,13.1,5.7,89.0
2024-05-26 11:00:00,6.04,0.0,0.0,14.1,11.3,89.0
2024-05-26 12:00:00,5.95,0.0,0.0,14.7,13.6,87.0
2024-05-26 13:00:00,5.95,0.0,0.0,14.7,13.9,86.0
2024-05-26 14:00:00,5.94,0.0,0.0,15.2,10.2,84.0
2024-05-26 15:00:00,5.91,0.0,0.0,15.4,9.5,80.0
2024-05-26 16:00:00,5.89,0.0,0.0,15.6,8.6,76.0
2024-05-26 17:00:00,5.9,0.0,0.0,15.3,7.0,69.0
2024-05-26 18:00:00,5.9,0.0,0.0,14.8,6.6,64.0
2024-05-26 19:00:00,5.89,0.0,0.0,14.3,5.5,64.0
2024-05-26 20:00:00,5.88,0.0,0.0,14.2,5.0,65.0
2024-05-26 21:00:00,5.87,0.0,0.0,14.1,1.5,64.0
2024-05-26 22:00:00,5.86,0.0,0.0,14.1,2.1,63.0
2024-05-26 23:00:00,5.85,0.0,0.0,14.1,9.6,71.0
2024-05-27 00:00:00,5.83,0.0,0.0,13.8,2.1,83.0
2024-05-27 01:00:00,5.79,2.8,0.4,13.8,5.8,84.0
2024-05-27 02:00:00,5.77,0.0,1.4,13.6,8.0,85.0
2024-05-27 03:00:00,5.76,0.0,2.0,13.5,5.3,93.0
2024-05-27 04:00:00,5.73,1.8,3.2,13.4,5.4,95.0
2024-05-27 05:00:00,5.68,1.2,4.2,13.4,6.1,96.0
2024-05-27 06:00:00,5.67,1.0,5.4,13.4,5.8,96.0
2024-05-27 07:00:00,5.65,0.0,7.4,13.5,5.5,97.0
2024-05-27 08:00:00,5.63,2.6,8.4,13.7,12.4,97.0
2024-05-27 09:00:00,5.62,10.8,11.6,13.8,10.5,93.0
,,,,,,
2024-05-27 10:00:00,5.58,0.0,12.8,15.3,4.1,96.0
2024-05-27 11:00:00,5.56,0.0,13.0,15.9,4.7,96.0
2024-05-27 12:00:00,5.53,1.6,13.4,15.3,10.8,93.0
2024-05-27 13:00:00,5.55,2.6,17.8,15.8,15.1,90.0
2024-05-27 14:00:00,5.55,2.2,18.8,16.6,17.9,89.0
2024-05-27 15:00:00,5.51,0.0,19.2,16.8,18.0,86.0
2024-05-27 16:00:00,5.51,0.0,22.6,16.2,13.5,88.0
2024-05-27 17:00:00,5.53,1.2,24.8,16.3,13.0,90.0
2024-05-27 18:00:00,5.55,0.8,25.8,16.2,16.6,85.0
2024-05-27 19:00:00,5.59,3.4,28.0,16.2,15.4,86.0
2024-05-27 20:00:00,5.61,1.4,29.6,16.2,14.0,84.0
2024-05-27 21:00:00,5.64,0.0,29.6,16.0,12.6,74.0
2024-05-27 22:00:00,5.68,7.0,30.0,15.8,11.9,67.0
2024-05-27 23:00:00,5.73,0.0,30.2,14.7,10.1,63.0
2024-05-28 00:00:00,5.79,0.0,30.4,14.6,8.4,59.0
2024-05-28 01:00:00,5.84,0.0,0.0,14.3,7.3,57.0
2024-05-28 02:00:00,5.91,0.0,0.0,13.2,3.1,72.0
2024-05-28 03:00:00,5.92,0.0,0.0,12.9,4.5,71.0
2024-05-28 04:00:00,5.95,0.0,0.0,12.7,6.9,79.0
2024-05-28 05:00:00,5.92,0.0,0.0,13.1,8.6,83.0
2024-05-28 06:00:00,5.86,0.0,0.0,12.8,7.2,86.0
2024-05-28 07:00:00,5.88,0.0,0.0,12.3,5.8,89.0
2024-05-28 08:00:00,5.86,0.0,0.0,12.0,7.3,89.0
2024-05-28 09:00:00,5.89,0.0,0.0,12.7,8.4,95.0
2024-05-28 10:00:00,5.85,0.0,0.0,13.0,8.6,94.0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2023-10-03 23:00:00,3.0,0.0,0.0,17.4,24.4,86.0
2023-10-03 22:00:00,3.06,0.0,0.0,18.0,23.6,88.0
2023-10-03 21:00:00,3.16,0.0,0.0,18.3,23.8,89.0
2023-10-03 20:00:00,3.24,0.0,0.0,18.4,25.9,86.0
2023-10-03 19:00:00,3.33,0.0,0.0,18.8,27.0,86.0
2023-10-03 18:00:00,3.38,0.0,0.0,19.7,25.3,87.0
2023-10-03 17:00:00,3.45,0.0,0.0,21.3,21.9,90.0
2023-10-03 16:00:00,3.45,0.0,0.0,22.6,22.6,91.0
2023-10-03 15:00:00,3.54,0.0,0.0,23.3,21.6,88.0
2023-10-03 14:00:00,3.67,0.0,0.0,21.8,25.8,60.0
2023-10-03 13:00:00,3.72,0.0,0.0,20.7,25.1,58.0
2023-10-03 12:00:00,3.77,0.0,0.0,19.5,25.9,56.0
2023-10-03 11:00:00,3.83,0.0,0.0,18.3,25.1,58.0
2023-10-03 10:00:00,3.89,0.0,0.0,17.1,26.9,53.0
2023-10-03 09:00:00,3.95,0.0,0.0,15.8,27.5,49.0
2023-10-03 08:00:00,3.99,0.0,0.0,15.1,23.3,54.0
2023-10-03 07:00:00,4.04,0.0,0.0,14.4,18.0,62.0
2023-10-03 06:00:00,4.07,0.0,0.0,14.1,17.4,68.0
2023-10-03 05:00:00,4.1,0.0,0.0,14.0,19.5,72.0
2023-10-03 04:00:00,4.13,0.0,0.0,13.9,18.8,78.0
2023-10-03 03:00:00,4.15,0.0,0.0,13.9,17.5,82.0
2023-10-03 02:00:00,4.17,0.0,0.0,13.8,15.1,85.0
2023-10-03 01:00:00,4.19,0.0,0.0,13.7,13.1,87.0
